,start_date,FIRE_SIZE_CLASS,category,cause,size,lat,lon,buinfdr,ercnfdr,icnfdr,scnfdr,u10,v10,t2m,blh,cape,lai_hv,lai_lv,slt
9236,2011-07-22,B,Human,Arson/incendiarism,3.0,34.23966667,-95.58400002,8.0,9.0,33.0,1.0,6.225677490234375,7.448004722595215,298.45654296875,677.4716796875,965.125,0.0,0.0,0.0
9237,2008-04-02,B,Human,Recreation and ceremony,3.0,43.10352426,-76.84595245,,,,,,,,,,,,
9238,2011-12-09,B,Human,Arson/incendiarism,0.5,34.1397,-117.9556,9.0,12.0,10.0,1.0,-5.5379838943481445,-5.731680870056152,293.4244384765625,604.2601318359375,1.71875,0.0,0.0,0.0
9239,2017-05-10,A,Human,Missing data/not specified/undetermined,0.01,37.2441,-107.7862,0.0,0.0,0.0,0.0,,,,,,,,
9240,2001-10-30,A,Human,Misuse of fire by a minor,0.1,36.0833,-78.45,,,,,,,,,,,,
9241,1996-07-20,A,Human,Missing data/not specified/undetermined,0.1,46.99166667,-115.36833333,,,,,,,,,,,,
9242,1999-03-01,B,Human,Debris and open burning,2.0,33.1065121,-89.55250259,,,,,,,,,,,,
9243,2015-07-01,B,Human,Missing data/not specified/undetermined,0.5,34.25,-117.4375,0.0,7.0,0.0,0.0,,,,,,,,
9244,1994-07-16,A,Natural,Natural,0.1,40.15666667,-120.54666667,,,,,,,,,,,,
9245,2008-10-06,B,Human,Railroad operations and maintenance,9.0,37.30191,-88.28463,,,,,,,,,,,,
9246,2007-07-08,A,Natural,Natural,0.1,34.02722222,-109.33472222,,,,,,,,,,,,
9247,2001-07-21,B,Natural,Natural,1.0,33.9786,-89.5356,,,,,,,,,,,,
9248,2010-01-15,C,Human,Debris and open burning,12.6,33.17305177,-82.90864399,15.0,31.0,6.0,1.0,1.309295654296875,-2.0288848876953125,288.11260986328125,1115.4129638671875,8.34375,0.0,0.0,0.0
9249,1996-08-18,A,Natural,Natural,0.1,40.1675,-108.6862,,,,,,,,,,,,
9250,1994-01-24,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.1,33.15833333,-80.125,,,,,,,,,,,,
9251,2018-06-04,C,Natural,Natural,32.5,62.6431,-148.9628,0.0,0.0,0.0,0.0,,,,,,,,
9252,2010-10-07,B,Missing data/not specified/undetermined,Missing data/not specified/undetermined,8.0,31.700653,-90.010981,24.0,47.0,23.0,2.0,-2.1603708267211914,1.724212646484375,297.9947509765625,283.18426513671875,237.25,0.0,0.0,0.0
9253,2012-07-10,F,Human,Equipment and vehicle use,2114.0,43.43704,-116.06286,19.0,13.0,23.0,4.0,3.2897558212280273,-0.005080223083496094,290.02392578125,139.413818359375,0.0,1.199462890625,0.0,0.0
9254,2013-02-17,C,Human,Debris and open burning,10.0,33.452634,-96.429201,22.0,8.0,11.0,9.0,12.668701171875,8.86163330078125,290.74298095703125,1368.9835205078125,31.9375,0.0,0.0,0.0
9255,2012-01-31,A,Human,Equipment and vehicle use,0.1,35.3481,-116.083,17.0,15.0,20.0,3.0,4.142178535461426,-6.21379280090332,287.42620849609375,1669.6431884765625,0.0625,0.0,0.0,0.0
9256,2006-04-15,D,Human,Arson/incendiarism,165.0,31.4828,-89.0903,,,,,,,,,,,,
9257,2004-08-14,A,Natural,Natural,0.1,33.20805556,-107.93722222,,,,,,,,,,,,
9258,2006-08-26,B,Natural,Natural,1.0,44.39083333,-116.18833333,,,,,,,,,,,,
9259,2011-09-21,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.1,33.1856,-112.703,27.0,61.0,26.0,2.0,-2.1397552490234375,-0.2895622253417969,299.1489562988281,421.06591796875,1821.375,0.0,0.0,0.0
9260,1993-06-19,A,Human,Equipment and vehicle use,0.1,39.285,-123.27,,,,,,,,,,,,
9261,2011-11-27,B,Human,Debris and open burning,2.0,34.75182,-79.7342,3.0,1.0,3.0,1.0,-2.3557891845703125,-3.42498779296875,293.7811279296875,1281.0086669921875,3.84375,0.0,0.0,0.0
9262,1999-10-05,A,Human,Arson/incendiarism,0.1,46.11722222,-112.43472222,,,,,,,,,,,,
9263,1999-03-20,E,Human,Debris and open burning,300.0,33.51833333,-108.50222222,,,,,,,,,,,,
9264,2000-03-14,B,Human,Debris and open burning,3.0,33.05208002,-94.75625,,,,,,,,,,,,
9265,2017-03-07,A,Human,Missing data/not specified/undetermined,0.1,37.72265944,-97.36251283,39.0,16.0,26.0,16.0,,,,,,,,
9266,2019-11-08,C,Human,Recreation and ceremony,18.5,38.912656,-112.5295,9.0,12.0,10.0,1.0,,,,,,,,
9267,2017-11-06,B,Human,Debris and open burning,0.5,31.431,-85.342,5.0,3.0,5.0,1.0,,,,,,,,
9268,2005-03-12,B,Human,Debris and open burning,2.0,30.377734,-87.623786,,,,,,,,,,,,
9269,2016-11-13,B,Human,Arson/incendiarism,9.0,35.67265,-92.35461,0.0,8.0,0.0,0.0,,,,,,,,
9270,2015-04-03,A,Human,Debris and open burning,0.1,35.819283,-82.575833,10.0,13.0,20.0,1.0,,,,,,,,
9271,2018-07-02,A,Human,Recreation and ceremony,0.1,45.79805556,-118.02916667,43.0,41.0,25.0,8.0,,,,,,,,
9272,2006-04-11,B,Human,Misuse of fire by a minor,4.5,34.13207002,-80.16372998,,,,,,,,,,,,
9273,1992-04-06,B,Human,Equipment and vehicle use,2.0,30.11,-82.02,,,,,,,,,,,,
9274,2012-06-19,B,Human,Arson/incendiarism,4.0,33.57726508,-84.53611429,18.0,17.0,21.0,3.0,4.047578811645508,-2.739236831665039,295.669189453125,547.0709838867188,16.9375,0.0,0.0,0.0
9275,2009-05-13,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.01,20.7559185,-156.4509277,,,,,,,,,,,,
9276,2006-12-21,A,Human,Debris and open burning,0.2,29.48332997,-82.66333999,,,,,,,,,,,,
9277,2016-12-01,A,Human,Equipment and vehicle use,0.01,32.92795,-101.06647,7.0,3.0,6.0,2.0,,,,,,,,
9278,2010-05-31,A,Human,Equipment and vehicle use,0.1,33.6083,-113.6192,29.0,15.0,35.0,9.0,8.714615821838379,0.7926797866821289,294.511474609375,732.3822021484375,0.5625,0.0,0.0,0.0
9279,2008-11-20,B,Human,Arson/incendiarism,1.69,33.42280243,-82.07378612,,,,,,,,,,,,
9280,2012-06-19,C,Human,Debris and open burning,20.0,32.009477,-97.387147,9.0,2.0,10.0,6.0,1.0871295928955078,-1.896463394165039,296.131103515625,596.4147338867188,2.8125,0.0,0.0,0.0
9281,1992-06-24,B,Human,Arson/incendiarism,2.0,41.0332,-123.6512,,,,,,,,,,,,
9282,2008-02-04,C,Human,Debris and open burning,45.0,32.46367,-96.45143,,,,,,,,,,,,
9283,2004-03-25,A,Human,Missing data/not specified/undetermined,0.2,34.09693998,-79.92638998,,,,,,,,,,,,
9284,1999-09-25,B,Human,Missing data/not specified/undetermined,2.0,30.7892,-90.1856,,,,,,,,,,,,
9285,1999-04-13,B,Human,Debris and open burning,1.0,35.1417,-87.1533,,,,,,,,,,,,
9286,2005-04-11,A,Human,Missing data/not specified/undetermined,0.1,40.67090779,-73.43488571,,,,,,,,,,,,
9287,2015-09-03,B,Human,Missing data/not specified/undetermined,2.0,47.3287,-101.7849,7.0,7.0,8.0,1.0,,,,,,,,
9288,2010-04-09,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.1,48.61658,-101.62949,20.0,12.0,15.0,5.0,-3.030731201171875,3.577545166015625,274.1858825683594,582.6570434570312,0.75,1.7945556640625,1.12689208984375,2.0
9289,1999-11-14,B,Human,Debris and open burning,1.0,37.09566,-93.03903,,,,,,,,,,,,
9290,1999-08-01,B,Human,Misuse of fire by a minor,1.0,45.09098,-122.64807,,,,,,,,,,,,
9291,1996-08-02,B,Natural,Natural,4.0,46.21,-112.60833333,,,,,,,,,,,,
9292,1994-08-11,B,Human,Debris and open burning,1.0,32.41459,-94.81458,,,,,,,,,,,,
9293,2012-06-19,E,Natural,Natural,685.0,34.69416667,-93.66833333,33.0,30.0,22.0,6.0,4.358613967895508,-3.302225112915039,295.619384765625,551.3834838867188,139.8125,0.0,0.0,0.0
9294,2020-04-11,A,Human,Debris and open burning,0.1,45.22207,-91.50246,7.0,6.0,4.0,1.0,,,,,,,,
9295,1998-03-30,B,Human,Arson/incendiarism,3.0,36.3201,-94.8988,,,,,,,,,,,,
9296,2000-07-26,B,Human,Arson/incendiarism,5.12,32.4583,-83.1071,,,,,,,,,,,,
9297,1997-07-28,A,Natural,Natural,0.1,42.58416667,-122.17222222,,,,,,,,,,,,
9298,2020-11-07,A,Human,Equipment and vehicle use,0.2,43.02950544,-102.50704766,6.0,4.0,6.0,1.0,,,,,,,,
9299,2007-08-04,B,Human,Equipment and vehicle use,1.0,29.1891,-99.213,,,,,,,,,,,,
9300,1999-03-08,B,Human,Arson/incendiarism,3.0,30.66752885,-89.58934284,,,,,,,,,,,,
9301,1999-02-15,C,Human,Arson/incendiarism,14.5,32.8014,-84.0761,,,,,,,,,,,,
9302,2000-04-23,A,Human,Debris and open burning,0.2,34.7189,-80.7164,,,,,,,,,,,,
9303,2013-07-02,C,Natural,Natural,53.3,33.8575,-109.90611,0.0,0.0,0.0,0.0,-4.071104049682617,-2.10675048828125,298.14208984375,585.5162353515625,23.625,0.0,0.0,0.0
9304,2001-01-06,B,Human,Recreation and ceremony,5.0,37.0917,-77.5667,,,,,,,,,,,,
9305,2001-07-10,A,Natural,Natural,0.01,43.47466,-121.44711,,,,,,,,,,,,
9306,2015-03-10,B,Human,Missing data/not specified/undetermined,2.0,38.75,-94.73,0.0,11.0,0.0,0.0,,,,,,,,
9307,2018-01-16,A,Natural,Natural,0.1,33.61729649,-112.0959804,14.0,10.0,15.0,3.0,,,,,,,,
9308,1998-12-05,C,Human,Debris and open burning,13.5,34.3683,-78.3083,,,,,,,,,,,,
9309,2006-07-17,C,Natural,Natural,32.0,33.92809999,-92.89920999,,,,,,,,,,,,
9310,2003-06-25,A,Human,Equipment and vehicle use,0.1,41.56111111,-124.05,,,,,,,,,,,,
9311,1995-03-30,B,Human,Other causes,3.0,37.38,-81.99667,,,,,,,,,,,,
9312,2012-04-20,A,Human,Arson/incendiarism,0.1,47.3247,-95.5969,0.0,10.0,0.0,0.0,1.7633295059204102,0.1408367156982422,279.2164306640625,253.6743621826172,17.0625,2.200927734375,1.6900634765625,3.0
9313,2005-11-21,B,Human,Recreation and ceremony,1.0,45.99892391,-102.59277482,,,,,,,,,,,,
9314,2012-03-18,B,Human,Missing data/not specified/undetermined,3.8,43.2103,-102.4878,30.0,17.0,22.0,9.0,6.646182060241699,5.4423723220825195,277.15533447265625,400.9004821777344,0.4375,0.0,0.0,0.0
9315,2019-08-29,B,Human,Recreation and ceremony,1.0,43.17047,-85.26642,9.0,5.0,9.0,2.0,,,,,,,,
9316,2004-03-09,C,Human,Debris and open burning,20.0,31.7422,-88.8578,,,,,,,,,,,,
9317,2000-04-08,B,Human,Arson/incendiarism,5.0,33.9333,-79.8333,,,,,,,,,,,,
9318,2011-08-02,B,Natural,Natural,0.5,36.17305556,-106.93416667,0.0,0.0,0.0,0.0,4.468771934509277,-2.3708667755126953,297.500732421875,734.9461059570312,75.375,0.0,0.0,0.0
9319,2004-02-19,C,Human,Equipment and vehicle use,16.0,35.7833,-75.8667,,,,,,,,,,,,
9320,2006-05-09,B,Human,Debris and open burning,0.5,42.11953123,-73.55823646,,,,,,,,,,,,
9321,2017-04-07,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.1,32.210667,-110.9723195,45.0,90.0,35.0,4.0,,,,,,,,
9322,2006-03-31,B,Human,Missing data/not specified/undetermined,0.75,42.97454652,-74.03786062,,,,,,,,,,,,
9323,2017-02-20,A,Human,Equipment and vehicle use,0.1,35.625424,-79.087063,7.0,6.0,6.0,1.0,,,,,,,,
9324,2010-07-01,A,Human,Arson/incendiarism,0.1,39.6117,-104.8837,23.0,42.0,24.0,2.0,1.2821159362792969,-3.721003532409668,294.08837890625,557.8961791992188,0.625,0.0,0.0,0.0
9325,2018-06-07,B,Human,Missing data/not specified/undetermined,1.0,31.9809,-99.3415,0.0,0.0,0.0,0.0,,,,,,,,
9326,2006-04-06,B,Human,Debris and open burning,6.0,34.94311001,-82.46587999,,,,,,,,,,,,
9327,1992-03-26,B,Human,Arson/incendiarism,1.0,45.839065,-94.756486,,,,,,,,,,,,
9328,1995-03-16,A,Human,Missing data/not specified/undetermined,0.1,35.9083,-77.215,,,,,,,,,,,,
9329,2005-05-07,B,Human,Smoking,1.75,43.11343036,-77.55618665,,,,,,,,,,,,
9330,1996-06-21,A,Natural,Natural,0.1,35.50166667,-107.37166667,,,,,,,,,,,,
9331,2003-11-14,C,Human,Power generation/transmission/distribution,15.0,37.50608558,-81.81569358,,,,,,,,,,,,
9332,2011-06-27,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.01,37.721969,-121.518218,8.0,3.0,9.0,3.0,9.069043159484863,4.809384346008301,297.014892578125,697.7345581054688,527.375,0.0,0.0,0.0
9333,1998-09-30,B,Human,Equipment and vehicle use,2.0,45.27736,-101.8231,,,,,,,,,,,,
9334,1996-04-09,B,Human,Railroad operations and maintenance,2.0,30.55,-85.63,,,,,,,,,,,,
9335,2014-04-26,B,Human,Arson/incendiarism,0.3,47.8733,-94.9955,0.0,0.0,0.0,0.0,,,,,,,,
9336,2004-02-28,B,Human,Arson/incendiarism,2.0,35.72585,-94.56872,,,,,,,,,,,,
9337,2002-09-22,C,Human,Debris and open burning,45.0,33.51861001,-94.31027998,,,,,,,,,,,,
9338,2007-07-13,C,Human,Debris and open burning,11.8,43.76361111,-115.83,,,,,,,,,,,,
9339,2004-08-19,C,Human,Equipment and vehicle use,30.0,33.32,-116.63361111,,,,,,,,,,,,
9340,2011-10-12,B,Human,Missing data/not specified/undetermined,1.0,32.2430091,-94.9692512,3.0,1.0,2.0,1.0,-2.2780513763427734,1.3884172439575195,297.4418640136719,640.1426391601562,0.0,0.0,0.0,0.0
9341,2019-10-30,B,Human,Missing data/not specified/undetermined,5.0,33.2928,-110.4572,62.0,72.0,57.0,10.0,,,,,,,,
9342,2014-01-11,D,Human,Debris and open burning,180.0,34.0960878,-98.6133786,8.0,4.0,7.0,2.0,,,,,,,,
9343,2007-10-26,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.1,21.3401127,-158.076004,,,,,,,,,,,,
9344,2006-02-06,B,Human,Debris and open burning,1.0,31.68470997,-96.45844002,,,,,,,,,,,,
9345,2000-10-30,C,Human,Missing data/not specified/undetermined,12.5,35.8667,-82.6333,,,,,,,,,,,,
9346,2013-06-24,C,Natural,Natural,55.0,42.691082,-102.4717941,10.0,7.0,11.0,2.0,7.290776252746582,2.6570911407470703,288.052734375,342.7707824707031,0.25,0.0,0.0,0.0
9347,2005-08-25,A,Human,Equipment and vehicle use,0.1,32.7173,-116.3897,,,,,,,,,,,,
9348,2001-08-16,B,Natural,Natural,0.3,39.2905,-115.0992,,,,,,,,,,,,
9349,2002-07-15,B,Natural,Natural,3.5,37.64,-108.63833333,,,,,,,,,,,,
9350,2015-08-11,A,Human,Recreation and ceremony,0.1,47.64194444,-91.1175,0.0,5.0,0.0,0.0,,,,,,,,
9351,2018-06-04,A,Human,Missing data/not specified/undetermined,0.1,45.789455,-92.68204,0.0,5.0,0.0,0.0,,,,,,,,
9352,2009-04-04,B,Human,Railroad operations and maintenance,0.5,30.69022,-92.97795,,,,,,,,,,,,
9353,2007-09-06,A,Natural,Natural,0.1,47.18805556,-116.17861111,,,,,,,,,,,,
9354,2005-04-18,A,Human,Missing data/not specified/undetermined,0.1,36.49663,-77.00226,,,,,,,,,,,,
9355,1997-04-20,C,Human,Arson/incendiarism,44.0,30.63833333,-88.89166667,,,,,,,,,,,,
9356,1997-04-11,B,Human,Railroad operations and maintenance,1.5,43.881977,-90.18944,,,,,,,,,,,,
9357,2006-07-06,A,Human,Arson/incendiarism,0.1,35.790249,-119.292205,,,,,,,,,,,,
9358,2016-10-22,B,Human,Debris and open burning,1.0,30.14656,-95.1344,18.0,25.0,17.0,2.0,,,,,,,,
9359,2020-02-23,A,Human,Debris and open burning,0.1,41.307,-79.42615,0.0,7.0,0.0,0.0,,,,,,,,
9360,2000-11-29,B,Human,Debris and open burning,2.0,33.4092,-81.0089,,,,,,,,,,,,
9361,2006-08-07,C,Natural,Natural,15.0,33.56742999,-97.99011999,,,,,,,,,,,,
9362,2012-05-12,A,Human,Equipment and vehicle use,0.1,46.9518253,-94.5831236,8.0,8.0,7.0,1.0,3.503326416015625,0.38835811614990234,280.034423828125,896.2842407226562,0.875,3.3809814453125,1.787841796875,2.0
9363,2002-03-29,A,Human,Debris and open burning,0.01,34.8072,-85.0316,,,,,,,,,,,,
9364,2018-04-02,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.01,33.945722,-117.453937,4.0,1.0,4.0,2.0,,,,,,,,
9365,2002-07-14,D,Natural,Natural,100.0,43.3888,-119.488,,,,,,,,,,,,
9366,1998-10-26,B,Human,Missing data/not specified/undetermined,3.0,37.325,-120.51305555,,,,,,,,,,,,
9367,2013-06-02,A,Human,Smoking,0.01,33.8871767,-98.4453883,7.0,3.0,7.0,2.0,-0.013607978820800781,1.5751771926879883,294.70166015625,713.1746215820312,0.0625,0.0,0.0,0.0
9368,1992-09-29,B,Human,Arson/incendiarism,3.0,31.01618,-94.34375,,,,,,,,,,,,
9369,2016-11-18,B,Human,Equipment and vehicle use,2.0,35.9229,-85.388633,8.0,9.0,30.0,1.0,,,,,,,,
9370,2004-07-23,B,Human,Equipment and vehicle use,5.0,37.7033,-120.2521,,,,,,,,,,,,
9371,2008-07-06,A,Human,Missing data/not specified/undetermined,0.1,42.51716386,-78.1183319,,,,,,,,,,,,
9372,1995-05-08,A,Human,Debris and open burning,0.1,34.795,-76.8717,,,,,,,,,,,,
9373,2004-05-28,B,Human,Equipment and vehicle use,1.0,37.07888888,-121.18888888,,,,,,,,,,,,
9374,2000-07-21,B,Human,Debris and open burning,3.54,32.1839,-82.6603,,,,,,,,,,,,
9375,2000-05-07,B,Human,Smoking,0.5,40.58832569,-73.67093062,,,,,,,,,,,,
9376,2004-04-06,A,Human,Missing data/not specified/undetermined,0.1,41.05111111,-121.92111111,,,,,,,,,,,,
9377,2009-02-12,B,Human,Missing data/not specified/undetermined,3.22,31.30400463,-83.66579072,,,,,,,,,,,,
9378,1995-02-25,D,Human,Recreation and ceremony,100.0,38.12218,-102.42047,,,,,,,,,,,,
9379,2005-09-13,A,Human,Debris and open burning,0.25,36.19333333,-82.12527778,,,,,,,,,,,,
9380,2018-03-20,A,Human,Smoking,0.0557,44.92247,-74.77245,0.0,0.0,0.0,0.0,,,,,,,,
9381,2015-07-04,A,Human,Fireworks,0.1,33.949453,-116.824472,6.0,5.0,6.0,1.0,,,,,,,,
9382,1996-11-10,B,Human,Railroad operations and maintenance,6.0,26.43,-81.44,,,,,,,,,,,,
9383,1995-07-27,A,Human,Equipment and vehicle use,0.25,35.4572201,-113.14888558,,,,,,,,,,,,
9384,2002-08-11,C,Human,Arson/incendiarism,10.0,34.1456,-94.7681,,,,,,,,,,,,
9385,2018-05-10,A,Human,Debris and open burning,0.25,41.653813,-70.287802,0.0,0.0,0.0,0.0,,,,,,,,
9386,2000-08-06,B,Natural,Natural,0.3,44.40861111,-118.46388889,,,,,,,,,,,,
9387,2004-03-09,A,Human,Equipment and vehicle use,0.03,32.12660989,-84.02753245,,,,,,,,,,,,
9388,1992-11-03,B,Human,Equipment and vehicle use,1.0,32.7,-116.9,,,,,,,,,,,,
9389,2015-04-01,C,Human,Equipment and vehicle use,15.0,36.0847,-85.344533,0.0,16.0,0.0,0.0,,,,,,,,
9390,1997-09-07,A,Human,Debris and open burning,0.1,32.7072,-87.345,,,,,,,,,,,,
9391,2009-01-07,B,Human,Missing data/not specified/undetermined,2.0,33.43724019,-97.79162193,,,,,,,,,,,,
9392,1999-06-24,A,Natural,Natural,0.1,39.4566,-107.6303,,,,,,,,,,,,
9393,2001-02-03,B,Human,Arson/incendiarism,2.0,34.80666667,-77.18166667,,,,,,,,,,,,
9394,2002-03-25,B,Human,Debris and open burning,5.0,34.1167,-79.85,,,,,,,,,,,,
9395,2009-03-22,A,Human,Debris and open burning,0.1,41.48511646,-73.81316938,,,,,,,,,,,,
9396,1993-01-02,A,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.1,33.3125,-80.49583333,,,,,,,,,,,,
9397,2010-04-15,B,Human,Arson/incendiarism,2.8,32.86025086,-84.20405002,25.0,50.0,15.0,2.0,-0.92034912109375,-10.09463119506836,288.9124450683594,1944.7041015625,2.15625,0.0,0.0,0.0
9398,1995-12-13,B,Human,Debris and open burning,0.41,32.2012,-83.0847,,,,,,,,,,,,
9399,2020-07-04,B,Human,Debris and open burning,2.0,41.765368,-80.712187,0.0,7.0,0.0,0.0,,,,,,,,
9400,1992-02-10,B,Missing data/not specified/undetermined,Missing data/not specified/undetermined,4.0,33.625,-80.09166667,,,,,,,,,,,,
9401,2010-05-17,B,Human,Missing data/not specified/undetermined,2.0,42.83668613,-76.12216056,0.0,5.0,0.0,0.0,1.0011987686157227,-4.66544246673584,281.45654296875,413.1098937988281,0.0,0.0,0.0,0.0
9402,2000-04-01,B,Human,Equipment and vehicle use,1.2,45.333052,-91.329782,,,,,,,,,,,,
9403,2006-01-27,B,Human,Debris and open burning,2.0,34.35939001,-78.30546001,,,,,,,,,,,,
9404,2014-04-14,A,Human,Debris and open burning,0.01,43.7454867,-71.0423776,8.0,9.0,13.0,1.0,,,,,,,,
9405,2006-06-09,C,Natural,Natural,24.2,31.12222222,-86.695,,,,,,,,,,,,
9406,2017-06-14,C,Human,Debris and open burning,25.0,34.33148,-108.0893,18.0,17.0,20.0,3.0,,,,,,,,
9407,1996-04-13,B,Human,Arson/incendiarism,1.0,38.119598,-82.60296991,,,,,,,,,,,,
9408,1992-08-31,B,Human,Missing data/not specified/undetermined,0.3,48.825,-99.8171,,,,,,,,,,,,
9409,2005-03-12,B,Human,Debris and open burning,8.0,34.96164,-79.18427,,,,,,,,,,,,
9410,2005-08-20,B,Human,Power generation/transmission/distribution,3.0,45.87777778,-114.06472222,,,,,,,,,,,,
9411,2005-09-04,G,Human,Smoking,10629.5,42.6867,-112.5864,,,,,,,,,,,,
9412,2007-04-10,B,Human,Missing data/not specified/undetermined,0.3,37.315,-120.55888888,,,,,,,,,,,,
9413,2011-03-01,C,Human,Missing data/not specified/undetermined,35.0,36.9986,-94.8447,10.0,7.0,6.0,2.0,9.419927597045898,11.862777709960938,291.63250732421875,1410.9034423828125,49.390625,0.0,0.0,0.0
9414,2000-09-03,C,Human,Missing data/not specified/undetermined,12.0,32.01458001,-94.66875001,,,,,,,,,,,,
9415,2013-11-16,A,Human,Misuse of fire by a minor,0.03,32.558775,-82.853025,24.0,31.0,10.0,3.0,-8.57677936553955,-2.765340805053711,293.95477294921875,1584.976318359375,5.4375,0.0,0.0,0.0
9416,2002-08-24,B,Natural,Natural,0.3,46.26021,-117.75154,,,,,,,,,,,,
9417,2004-03-04,B,Missing data/not specified/undetermined,Missing data/not specified/undetermined,3.0,18.006666,-66.308388,,,,,,,,,,,,
9418,2010-10-16,B,Human,Recreation and ceremony,1.0,39.4941667,-82.2811111,0.0,7.0,0.0,0.0,12.224258422851562,5.224225997924805,289.466552734375,1430.6485595703125,224.875,0.0,0.0,0.0
9419,1995-02-23,B,Human,Debris and open burning,0.3,36.4983,-79.185,,,,,,,,,,,,
9420,1996-03-03,B,Human,Arson/incendiarism,0.48,33.1607,-81.8064,,,,,,,,,,,,
9421,2017-07-06,B,Human,Arson/incendiarism,1.0,33.733272,-116.224,17.0,14.0,20.0,3.0,,,,,,,,
9422,2012-09-18,B,Human,Missing data/not specified/undetermined,2.5,44.1346,-103.131,13.0,5.0,15.0,5.0,-0.5531797409057617,2.2256603240966797,283.961669921875,262.7935485839844,0.0,4.513427734375,0.0,2.0
9423,2002-03-24,B,Human,Missing data/not specified/undetermined,5.0,30.6978,-88.3525,,,,,,,,,,,,
9424,2004-05-03,A,Human,Equipment and vehicle use,0.2,37.84888888,-120.56388888,,,,,,,,,,,,
9425,2015-10-18,C,Human,Missing data/not specified/undetermined,60.0,26.2607605,-97.4596654,9.0,5.0,9.0,2.0,,,,,,,,
9426,1999-08-08,C,Human,Debris and open burning,11.0,33.0975,-93.2797,,,,,,,,,,,,
9427,2016-07-13,C,Natural,Natural,56.0,46.32638889,-84.87388889,0.0,0.0,0.0,0.0,,,,,,,,
9428,2007-06-18,A,Human,Equipment and vehicle use,0.11,31.33377426,-84.89892548,,,,,,,,,,,,
9429,2002-09-13,B,Human,Power generation/transmission/distribution,2.5,43.621658,-73.951046,,,,,,,,,,,,
9430,1995-07-02,A,Human,Recreation and ceremony,0.1,35.985,-112.12833333,,,,,,,,,,,,
9431,2003-06-10,B,Natural,Natural,3.0,47.22333333,-116.00833333,,,,,,,,,,,,
9432,2011-06-05,B,Human,Arson/incendiarism,2.0,34.03383333,-94.55183334,0.0,8.0,0.0,0.0,2.751559257507324,-3.1544408798217773,291.695556640625,878.9310913085938,5.75,0.0,0.0,0.0
9433,2018-03-04,C,Human,Arson/incendiarism,46.0,31.21555556,-82.79861111,40.0,47.0,35.0,6.0,,,,,,,,
9434,2008-04-10,B,Human,Misuse of fire by a minor,1.0,39.29888888,-121.37,,,,,,,,,,,,
9435,2002-01-26,B,Human,Debris and open burning,1.0,39.65284,-94.96241,,,,,,,,,,,,
9436,2016-03-08,B,Human,Debris and open burning,1.38,35.24486,-82.629848,10.0,13.0,20.0,1.0,,,,,,,,
9437,2009-04-04,B,Human,Debris and open burning,1.0,36.597601,-121.936339,,,,,,,,,,,,
9438,2018-09-09,A,Human,Missing data/not specified/undetermined,0.1,33.86856936,-112.0609471,14.0,10.0,19.0,3.0,,,,,,,,
9439,2008-03-25,C,Human,Arson/incendiarism,45.0,48.2919,-109.7477,,,,,,,,,,,,
